TIPO ACTIVO;CÓDIGO CARTERA;VINCULADO AL FONDO;TIPO DE TITULO;EMISOR;NIT;TIPO INVERSIÓN ;TIPO REGISTRO;SISTEMA TRANSACCIONAL;TIPO MONEDA;TIPO SECTOR;CALIFICACIÓN;DÍAS AL VTO.;DURACIÓN;VAN
2971;1;2;16;Corporacion Financiera Colombiana S.A.;8903006536;2;1;1;1;2;1;32;0;1013380000
2971;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;767;0;1056870000
2971;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;35;0;3018180000
2971;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;39;0;1005530000
2971;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;39;0;3016590000
2971;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;43;0;2009860000
2971;1;2;16;Gmac Financiera De Colombia S.A.;8600293968;2;1;1;1;2;1;225;0;1537530000
2971;1;1;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;46;0;2028760000
2971;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;46;0;1014140000
2971;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;11;46;0;3041550000
2971;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;776;0;2093820000
2971;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;403;0;2605925000
2971;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;11;413;0;3094440000
2971;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;229;0;3052680000
2971;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;49;0;4016080000
2971;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;11;417;0;1099060000
2971;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;60;0;1012340000
2971;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;242;0;1523340000
2971;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;62;0;2024220000
2971;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;60;0;2530825000
2971;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;53;0;1013480000
2971;1;2;16;Banco Popular S.A.;8600077389;2;1;1;1;2;1;28;0;1017560000
2971;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;50;0;1172130000
2971;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;43;0;5383900000
2971;1;2;16;Banco Popular S.A.;8600077389;2;1;1;1;2;1;77;0;1009830000
2971;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;81;0;3533915000
2971;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;11;445;0;10258000000
2971;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;816;0;7254730000
2971;1;2;3;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;452;0;6167700000
2971;1;2;3;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;1181;0;1926811200
2971;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;64;0;4047440000
2971;1;2;16;Banco Finandina S.A.;8600518946;2;1;1;1;2;11;99;0;2055900000
2971;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;523;0;6193200000
2971;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;169;0;6050880000
2971;1;1;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;172;0;4058360000
2971;1;1;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;172;0;6087540000
2971;1;1;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;174;0;2028060000
2971;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;1271;0;5138400000
2971;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;169;0;4033920000
2971;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;183;0;8055360000
2971;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;189;0;12251640000
2971;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;342;0;2052940000
2971;1;2;3;Banco Popular S.A.;8600077389;2;1;1;1;2;1;196;0;3587620500
2971;1;2;3;Banco Popular S.A.;8600077389;2;1;1;1;2;1;561;0;6608920230
2971;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;15;0;10026300000
2971;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;189;0;403300000
2971;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;292;0;510480000
2971;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;20;0;100199000
2971;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;21;0;2504750000
2971;1;1;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;1302;0;2072400000
2971;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;217;0;4061560000
2971;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;361;0;509985000
2971;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;137;0;6067560000
2971;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;137;0;707882000
2971;1;2;3;Banco Davivienda S.A.;8600343137;2;1;1;1;2;11;2069;0;1002950000
2971;1;2;3;Banco Davivienda S.A.;8600343137;2;1;1;1;2;11;2433;0;3066570000
2971;1;1;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;64;0;15088350000
2971;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;624;0;1528140000
2971;1;2;3;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;2097;0;2011680000
2971;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;277;0;5113650000
2971;1;1;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;96;0;3060600000
2971;1;1;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;648;0;1026910000
2971;1;2;16;Banco Gnb Sudameris S.A.;8600507501;2;1;1;1;2;11;585;0;10173600000
2971;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;207;0;508275000
2971;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;207;0;508345000
2971;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;652;0;6154740000
2971;1;1;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;105;0;5093750000
2971;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;48;0;506935000
2971;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;41;0;2030240000
2971;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;105;0;3056250000
2971;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;11;291;0;15282300000
2971;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;11;1385;0;3062100000
2971;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;293;0;509795000
2971;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;11;659;0;2549625000
2971;1;1;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;294;0;13244140000
2971;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;669;0;3057780000
2971;1;2;4;Codensa S.A. E.S.P.;8300372480;2;1;1;1;1;1;2140;0;3597077100
2971;1;2;3;Banco Finandina S.A.;8600518946;2;1;1;1;2;11;634;0;2535925000
2971;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;319;0;7101080000
2971;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;691;0;10160600000
2971;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;154;0;1018460000
2971;1;2;3;Grupo Aval Acciones Y Valores S.A.;8002161815;2;1;1;1;1;1;698;0;1819258200
2971;1;2;16;Corporacion Financiera Colombiana S.A.;8903006536;2;1;1;1;2;1;337;0;5059200000
2971;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;1435;0;1019290000
2971;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;288;0;1045640000
2971;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;343;0;1515360000
2971;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;1077;0;4041160000
2971;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;1442;0;2022200000
2971;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;169;0;3018420000
2971;1;2;16;Banco Popular S.A.;8600077389;2;1;1;1;2;1;417;0;5072050000
2971;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;421;0;3039330000
2971;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;238;0;4042720000
2971;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;378;0;1021470000
2971;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;711;0;2022020000
2971;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;704;0;2024120000
2971;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;691;0;1016060000
2971;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;244;0;3029400000
2971;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;428;0;3035460000
2971;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;747;0;1047900000
2971;1;2;3;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;951;0;525040000
2971;1;2;3;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;1135;0;2114320000
2971;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;1530;0;2025380000
2971;1;2;3;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;831;0;1554435000
2971;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;537;0;507045000
2971;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;669;0;2548150000
2971;1;2;3;Banco Davivienda S.A.;8600343137;2;1;1;1;2;44;1544;0;2147999999.96
2971;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;456;0;4031560000
2971;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;1195;0;2552300000
2971;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;1560;0;2558300000
2971;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;480;0;2092340000
2971;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;544;0;2023140000
2971;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;460;0;1022810000
2971;1;2;3;Banco Davivienda S.A.;8600343137;2;1;1;1;2;44;1544;0;3221999999.94
2971;1;2;3;Banco Davivienda S.A.;8600343137;2;1;1;1;2;44;1544;0;2147999999.96
2971;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;4;60;0;6247560000
2971;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;439;0;2184660000
2971;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;391;0;2049380000
2971;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;4;85;0;4148680000
2971;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;480;0;5095200000
2971;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;523;0;2016460000
2971;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;6;160;0;12074280000
2971;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;1251;0;6503640000
2971;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;951;0;4056300667.44
2971;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;951;0;1352100222.48
2971;1;2;3;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;286;0;1026150000
2971;1;1;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;532;0;5041150000
2971;1;1;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;900;0;5025450000
2971;1;1;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;1264;0;1508535000
2971;1;1;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;1628;0;1505370000
2971;1;2;3;Banco Popular S.A.;8600077389;2;1;1;1;2;1;12;0;6018120000
2971;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;55;0;501685000
2971;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;239;0;2021060000
2971;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;4;173;0;16057920000
2971;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;354;0;10074900000
2971;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;11;1635;0;2020800000
2971;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;355;0;5034300000
2971;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;389;0;7058030000
2971;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;357;0;3024120000
2971;1;2;16;Banco Popular S.A.;8600077389;2;1;1;1;2;1;358;0;503045000
2971;1;1;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;545;0;10047900000
2971;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;4;36;0;1027810000
2971;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;6;32;0;4111240000
2971;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;6;89;0;3005010000
2971;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;6;89;0;20031000000
2971;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;195;0;1018880000
2971;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;914;0;2029340000
2971;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;550;0;2003000000
2971;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;747;0;5239500000
2971;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;747;0;523950000
2971;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;552;0;7115080000
2971;1;2;16;Banco Gnb Sudameris S.A.;8600507501;2;1;1;1;2;11;124;0;5576450000
2971;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;557;0;3559885000
2971;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;1292;0;1013030000
2971;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;1292;0;202606000
2971;1;2;16;Corporacion Financiera Colombiana S.A.;8903006536;2;1;1;1;2;1;375;0;10147800000
2971;1;2;16;Banco Popular S.A.;8600077389;2;1;1;1;2;1;377;0;10061900000
2971;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;378;0;1526981860
2971;1;1;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;1294;0;2037260000
2971;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;4;204;0;12157800000
2971;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;4;207;0;6020580000
2971;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;942;0;8103920000
2971;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;942;0;1012790000
2971;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;4;215;0;2012760000
2971;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;214;0;1009950000
2971;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;202;0;2012300000
2971;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;214;0;1005320000
2971;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;202;0;2012300000
2971;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;228;0;503730000
2971;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;291;0;1508250000
2971;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;403;0;5060000000
2971;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;953;0;1010360000
2971;1;2;19;Titularizadora Colombiana S.A. Hitos;8300895306;2;1;1;1;2;1;3513;0;9046643634.34
2971;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;1328;0;3030960000
2971;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;1334;0;6043680000
2971;1;1;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;613;0;15076350000
2971;1;2;3;Banco Davivienda S.A.;8600343137;2;1;1;1;2;44;1544;0;5047799999.90
2971;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;291;0;4022000000
2971;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;361;0;4022040000
2971;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;4;251;0;5022750000
2971;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;1561;0;4099960000
2971;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;747;0;515230000
2971;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;747;0;2056880000
2971;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;11;2447;0;4881050000
2971;1;2;3;Banco Davivienda S.A.;8600343137;2;1;1;1;2;44;1544;0;10202999999.80
2971;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;623;0;500340000
2971;1;1;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;623;0;1998160000
2971;1;1;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;648;0;2053820000
2971;1;2;16;Banco Popular S.A.;8600077389;2;1;1;1;2;1;440;0;4007720000
2971;1;1;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;624;0;998900000
2971;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;41;0;2010680000
2971;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;186;0;2018200000
2971;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;188;0;2017360000
2971;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;193;0;1008270000
2971;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;200;0;1007150000
2971;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;207;0;3018930000
2971;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;242;0;1757070000
2971;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;11;627;0;500250000
2971;1;2;3;Banco Davivienda S.A.;8600343137;2;1;1;1;2;44;1544;0;3758999999.93
2971;1;2;4;Gases De Occidente S.A. E.S.P;8001676435;2;1;1;1;1;1;2405;0;4132640000
2971;1;2;4;Gases De Occidente S.A. E.S.P;8001676435;2;1;1;1;1;1;2405;0;1033160000
2971;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;112;0;3008100000
2971;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;90;0;2016500000
2971;1;2;16;Corporacion Financiera Colombiana S.A.;8903006536;2;1;1;1;2;1;4;0;1506165000
2971;1;2;16;Corporacion Financiera Colombiana S.A.;8903006536;2;1;1;1;2;1;4;0;2510375000
2971;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;6;174;0;8061994500
2971;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;6;174;0;8514790000
2971;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;244;0;2019600000
2971;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;1266;0;10475400000
2971;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;238;0;2526700000
2971;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;1266;0;308100000
2971;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;225;0;3545290000
2971;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;433;0;4056480000
2971;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;258;0;2924725509.09
2971;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;258;0;3456493783.47
2971;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;258;0;2924725509.09
2971;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;6;181;0;500375000
2971;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;4;181;0;8102880000
2971;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;161;0;3050340000
2971;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;641;0;7107240000
2971;1;2;4;Emgesa S.A. E.S.P.;8600638758;2;1;1;1;1;41;907;0;2731174999.95
2971;1;2;16;Banco De Las Microfinanzas Bancamia S.A.;9002150711;2;1;1;1;2;14;278;0;2043220000
2971;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;4;279;0;1518165000
2971;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;4;279;0;506055000
2971;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;154;0;509230000
2971;1;2;16;Banco Popular S.A.;8600077389;2;1;1;1;2;1;11;0;509900000
2971;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;4;193;0;3010110000
2971;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;210;0;512700000
2971;1;2;16;Corporacion Financiera Colombiana S.A.;8903006536;2;1;1;1;2;6;167;0;12972500000
2971;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;56;0;2025440000
2971;1;1;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;172;0;507295000
2971;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;652;0;2027420000
2971;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;655;0;6530615000
2971;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;655;0;12137160000
2971;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;1020;0;6080100000
2971;1;1;16;Bancolombia S.A.;8909039388;2;1;1;1;2;6;288;0;2021340000
2971;1;1;16;Bancolombia S.A.;8909039388;2;1;1;1;2;6;288;0;3032010000
2971;1;1;16;Bancolombia S.A.;8909039388;2;1;1;1;2;6;288;0;505335000
2971;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;655;0;5022800000
2971;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;1020;0;10042800000
2971;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;6;292;0;3034470000
2971;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;6;4;0;12189360000
2971;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;663;0;20245000000
2971;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;1033;0;9109710000
2971;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;607;0;5002100000
2971;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;607;0;4501890000
2971;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;6;306;0;5049350000
2971;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;6;246;0;10079300000
2971;1;2;16;Banco De Las Microfinanzas Bancamia S.A.;9002150711;2;1;1;1;2;14;314;0;1519470000
2971;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;4;41;0;5030500000
2971;1;2;16;Corporacion Financiera Colombiana S.A.;8903006536;2;1;1;1;2;6;320;0;1002100000
2971;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;872;0;18153540000
2971;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;11;301;0;6109920000
2971;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;237;0;1540485000
2971;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;238;0;2549675000
2971;1;2;3;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;11;691;0;6014340000
2971;1;2;3;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;11;691;0;8019120000
2971;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;711;0;2022020000
2971;1;2;16;Banco Av Villas S.A.;8600358275;2;1;1;1;2;1;606;0;6008160000
2971;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;879;0;20154800000
2971;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;11;827;0;514825000
2971;1;2;4;Cementos Argos S.A.;8901002510;2;1;1;1;2;11;1061;0;10063000000
2971;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;4;330;0;3001470000
2971;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;543;0;2529325000
2971;1;2;3;Banco Popular S.A.;8600077389;2;1;1;1;2;1;564;0;1534755000
2971;1;2;3;Banco Popular S.A.;8600077389;2;1;1;1;2;1;573;0;3589985000
2971;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;886;0;10058000000
2971;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;1924;0;2047700000
2971;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;1926;0;3076920000
2971;1;2;16;Banco Corpbanca Colombia S.A;8909039370;2;1;1;1;2;11;704;0;12048960000
2971;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;894;0;502770000
2971;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;894;0;3016620000
2971;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;894;0;7038780000
2971;1;2;1;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;2;4;43;1075;0;2987486306.87
2971;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;1033;0;4048760000
2971;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;663;0;1012250000
2971;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;663;0;506125000
